victim_id,worthless_death_count,total_deaths,worthless_death_ratio
3268.0,53,96,0.5520833333333334
3269.0,21,32,0.65625
3270.0,69,115,0.6
3271.0,20,45,0.4444444444444444
3272.0,19,31,0.6129032258064516
3273.0,23,36,0.6388888888888888
3274.0,54,84,0.6428571428571429
3275.0,40,59,0.6779661016949152
3276.0,46,67,0.6865671641791045
3277.0,53,70,0.7571428571428571
3278.0,67,121,0.5537190082644629
3279.0,47,77,0.6103896103896104
3280.0,67,123,0.5447154471544715
3281.0,76,143,0.5314685314685315
3282.0,46,81,0.5679012345679012
3283.0,75,124,0.6048387096774194
3284.0,73,117,0.6239316239316239
3285.0,129,209,0.6172248803827751
3286.0,102,166,0.6144578313253012
3287.0,23,37,0.6216216216216216
3288.0,81,156,0.5192307692307693
3289.0,28,54,0.5185185185185185
3290.0,46,90,0.5111111111111111
3291.0,49,132,0.3712121212121212
3292.0,102,172,0.5930232558139535
3293.0,102,201,0.5074626865671642
3294.0,81,142,0.5704225352112676
3295.0,59,111,0.5315315315315315
3296.0,58,111,0.5225225225225225
3297.0,100,184,0.5434782608695652
3298.0,60,101,0.594059405940594
3299.0,27,48,0.5625
3300.0,101,190,0.531578947368421
3301.0,59,105,0.5619047619047619
3302.0,56,89,0.6292134831460674
3303.0,50,86,0.5813953488372093
3304.0,17,27,0.6296296296296297
3305.0,65,103,0.6310679611650486
3306.0,43,61,0.7049180327868853
3307.0,29,71,0.4084507042253521
3308.0,45,80,0.5625
3309.0,7,17,0.4117647058823529
3310.0,408,644,0.6335403726708074
3311.0,16,34,0.47058823529411764
3312.0,146,248,0.5887096774193549
3313.0,320,536,0.5970149253731343
3314.0,266,464,0.5732758620689655
3315.0,11,48,0.22916666666666666
3316.0,248,404,0.6138613861386139
3317.0,15,33,0.45454545454545453
3318.0,19,37,0.5135135135135135
3319.0,14,25,0.56
3320.0,15,28,0.5357142857142857
3321.0,325,563,0.5772646536412078
3322.0,17,31,0.5483870967741935
3323.0,4,7,0.5714285714285714
3324.0,193,311,0.6205787781350482
3325.0,385,605,0.6363636363636364
3326.0,316,499,0.6332665330661322
3327.0,78,163,0.4785276073619632
3328.0,6,10,0.6
3329.0,0,3,0.0
3330.0,109,180,0.6055555555555555
3331.0,2,8,0.25
3332.0,30,37,0.8108108108108109
3333.0,20,40,0.5
3334.0,139,233,0.5965665236051502
3335.0,71,96,0.7395833333333334
3336.0,24,27,0.8888888888888888
3337.0,56,101,0.5544554455445545
3338.0,22,31,0.7096774193548387
3339.0,34,58,0.5862068965517241
3340.0,20,33,0.6060606060606061
3341.0,55,98,0.5612244897959183
3342.0,25,34,0.7352941176470589
3343.0,382,734,0.5204359673024523
3344.0,138,242,0.5702479338842975
3345.0,60,107,0.5607476635514018
3346.0,4,5,0.8
3347.0,159,333,0.4774774774774775
3348.0,0,4,0.0
3349.0,32,40,0.8
3350.0,39,62,0.6290322580645161
3351.0,13,19,0.6842105263157895
3352.0,271,447,0.6062639821029083
3353.0,201,368,0.5461956521739131
3354.0,276,478,0.5774058577405857
3355.0,227,424,0.535377358490566
3356.0,19,25,0.76
3357.0,33,56,0.5892857142857143
3358.0,135,267,0.5056179775280899
3359.0,48,81,0.5925925925925926
3360.0,35,58,0.603448275862069
3361.0,24,43,0.5581395348837209
3362.0,60,88,0.6818181818181818
3363.0,13,25,0.52
3364.0,29,62,0.46774193548387094
3365.0,62,112,0.5535714285714286
3366.0,31,52,0.5961538461538461
3367.0,66,114,0.5789473684210527
3368.0,69,131,0.5267175572519084
3369.0,21,33,0.6363636363636364
3370.0,26,59,0.4406779661016949
3371.0,45,75,0.6
3372.0,30,53,0.5660377358490566
3373.0,108,180,0.6
3374.0,28,47,0.5957446808510638
3375.0,33,53,0.6226415094339622
3376.0,46,71,0.647887323943662
3377.0,32,53,0.6037735849056604
3378.0,19,27,0.7037037037037037
3379.0,56,91,0.6153846153846154
3380.0,52,78,0.6666666666666666
3381.0,17,27,0.6296296296296297
3382.0,21,43,0.4883720930232558
3383.0,89,186,0.478494623655914
3384.0,18,28,0.6428571428571429
3385.0,34,61,0.5573770491803278
3386.0,20,35,0.5714285714285714
3387.0,29,40,0.725
3388.0,28,42,0.6666666666666666
3389.0,31,54,0.5740740740740741
3390.0,44,77,0.5714285714285714
3391.0,35,56,0.625
3392.0,54,80,0.675
3393.0,51,79,0.6455696202531646
3394.0,6,9,0.6666666666666666
3395.0,74,155,0.4774193548387097
3396.0,105,168,0.625
3397.0,113,165,0.6848484848484848
3398.0,288,509,0.5658153241650294
3399.0,102,168,0.6071428571428571
3400.0,186,308,0.6038961038961039
3401.0,64,130,0.49230769230769234
3402.0,187,312,0.5993589743589743
3403.0,139,226,0.6150442477876106
3404.0,176,282,0.624113475177305
3405.0,93,157,0.5923566878980892
3406.0,6,6,1.0
3407.0,11,19,0.5789473684210527
3408.0,29,56,0.5178571428571429
3409.0,8,12,0.6666666666666666
3410.0,74,148,0.5
3411.0,39,72,0.5416666666666666
3412.0,52,88,0.5909090909090909
3413.0,49,100,0.49
3414.0,10,18,0.5555555555555556
3415.0,139,237,0.5864978902953587
3416.0,56,106,0.5283018867924528
3417.0,300,517,0.5802707930367504
3418.0,180,337,0.5341246290801187
3419.0,7,13,0.5384615384615384
3420.0,21,33,0.6363636363636364
3421.0,34,42,0.8095238095238095
3422.0,148,246,0.6016260162601627
3423.0,65,94,0.6914893617021277
3424.0,28,43,0.6511627906976745
3425.0,31,55,0.5636363636363636
3426.0,67,117,0.5726495726495726
3427.0,187,336,0.5565476190476191
3428.0,22,41,0.5365853658536586
3429.0,157,315,0.4984126984126984
3430.0,29,54,0.5370370370370371
3431.0,51,90,0.5666666666666667
3432.0,57,99,0.5757575757575758
3433.0,43,69,0.6231884057971014
3434.0,38,57,0.6666666666666666
3435.0,1,1,1.0
3436.0,38,65,0.5846153846153846
3437.0,123,214,0.5747663551401869
3438.0,63,84,0.75
3439.0,9,18,0.5
3440.0,28,48,0.5833333333333334
3441.0,23,36,0.6388888888888888
3442.0,6,10,0.6
3443.0,24,40,0.6
3444.0,67,109,0.6146788990825688
3445.0,28,60,0.4666666666666667
3446.0,73,130,0.5615384615384615
3447.0,23,39,0.5897435897435898
3448.0,117,217,0.5391705069124424
3449.0,10,16,0.625
3450.0,25,56,0.44642857142857145
3451.0,3,6,0.5
3452.0,25,42,0.5952380952380952
3453.0,5,11,0.45454545454545453
3454.0,87,167,0.5209580838323353
3455.0,44,71,0.6197183098591549
3456.0,91,203,0.4482758620689655
3457.0,326,596,0.5469798657718121
3458.0,21,37,0.5675675675675675
3459.0,12,23,0.5217391304347826
3460.0,12,17,0.7058823529411765
3461.0,16,25,0.64
3462.0,36,48,0.75
3463.0,220,377,0.583554376657825
3464.0,178,314,0.5668789808917197
3465.0,263,488,0.5389344262295082
3466.0,270,524,0.5152671755725191
3467.0,93,122,0.7622950819672131
3468.0,21,25,0.84
3469.0,60,83,0.7228915662650602
3470.0,46,81,0.5679012345679012
3471.0,40,63,0.6349206349206349
3472.0,32,53,0.6037735849056604
3473.0,21,29,0.7241379310344828
3474.0,410,719,0.5702364394993046
3475.0,38,71,0.5352112676056338
3476.0,117,216,0.5416666666666666
3477.0,30,49,0.6122448979591837
3478.0,24,36,0.6666666666666666
3479.0,42,68,0.6176470588235294
3480.0,41,58,0.7068965517241379
3481.0,10,17,0.5882352941176471
3482.0,7,11,0.6363636363636364
3483.0,5,11,0.45454545454545453
3484.0,31,50,0.62
3485.0,72,113,0.6371681415929203
3486.0,65,100,0.65
3487.0,158,280,0.5642857142857143
3488.0,43,75,0.5733333333333334
3489.0,3,7,0.42857142857142855
3490.0,120,195,0.6153846153846154
3491.0,158,249,0.6345381526104418
3492.0,197,405,0.48641975308641977
3493.0,29,50,0.58
3494.0,28,48,0.5833333333333334
3495.0,132,233,0.5665236051502146
3496.0,99,184,0.5380434782608695
3497.0,20,34,0.5882352941176471
3498.0,40,60,0.6666666666666666
3499.0,5,11,0.45454545454545453
3500.0,49,78,0.6282051282051282
3501.0,396,656,0.6036585365853658
3502.0,58,88,0.6590909090909091
3503.0,103,186,0.553763440860215
3504.0,38,69,0.5507246376811594
3505.0,9,15,0.6
3506.0,177,340,0.5205882352941177
3507.0,3,4,0.75
3508.0,26,38,0.6842105263157895
3509.0,35,58,0.603448275862069
3510.0,12,25,0.48
3511.0,12,16,0.75
3512.0,6,7,0.8571428571428571
3513.0,31,43,0.7209302325581395
3514.0,12,21,0.5714285714285714
3515.0,26,34,0.7647058823529411
3516.0,35,52,0.6730769230769231
3517.0,2,3,0.6666666666666666
3519.0,0,2,0.0
3520.0,24,44,0.5454545454545454
3521.0,53,79,0.6708860759493671
3522.0,4,6,0.6666666666666666
3523.0,61,106,0.5754716981132075
3524.0,102,169,0.6035502958579881
3525.0,279,538,0.5185873605947955
3526.0,89,151,0.5894039735099338
3527.0,71,105,0.6761904761904762
3528.0,11,17,0.6470588235294118
3529.0,189,358,0.5279329608938548
3530.0,55,80,0.6875
3531.0,44,63,0.6984126984126984
3532.0,88,131,0.6717557251908397
3533.0,2,2,1.0
3534.0,75,132,0.5681818181818182
3535.0,5,12,0.4166666666666667
3536.0,29,48,0.6041666666666666
3537.0,195,317,0.6151419558359621
3538.0,35,62,0.5645161290322581
3539.0,30,59,0.5084745762711864
3540.0,1,1,1.0
3541.0,3,3,1.0
3542.0,68,108,0.6296296296296297
3543.0,134,209,0.6411483253588517
3544.0,67,117,0.5726495726495726
3545.0,19,29,0.6551724137931034
3546.0,47,69,0.6811594202898551
3547.0,41,54,0.7592592592592593
3548.0,42,60,0.7
3549.0,36,55,0.6545454545454545
3550.0,260,445,0.5842696629213483
3551.0,37,82,0.45121951219512196
3552.0,19,28,0.6785714285714286
3553.0,61,107,0.5700934579439252
3554.0,12,19,0.631578947368421
3555.0,7,17,0.4117647058823529
3556.0,6,7,0.8571428571428571
3557.0,130,206,0.6310679611650486
3558.0,26,37,0.7027027027027027
3559.0,12,20,0.6
3560.0,95,142,0.6690140845070423
3561.0,56,98,0.5714285714285714
3562.0,98,174,0.5632183908045977
3563.0,27,33,0.8181818181818182
3564.0,26,47,0.5531914893617021
3565.0,95,156,0.6089743589743589
3566.0,98,197,0.49746192893401014
3567.0,134,212,0.6320754716981132
3568.0,64,100,0.64
3569.0,4,6,0.6666666666666666
3570.0,51,88,0.5795454545454546
3571.0,13,29,0.4482758620689655
3572.0,10,19,0.5263157894736842
3573.0,3,10,0.3
3574.0,15,22,0.6818181818181818
3575.0,0,2,0.0
3576.0,63,103,0.6116504854368932
3577.0,1,1,1.0
3578.0,4,5,0.8
3579.0,84,153,0.5490196078431373
3580.0,42,67,0.6268656716417911
3581.0,23,40,0.575
3582.0,24,36,0.6666666666666666
3583.0,18,36,0.5
3584.0,74,122,0.6065573770491803
3585.0,63,108,0.5833333333333334
3586.0,155,304,0.5098684210526315
3587.0,35,52,0.6730769230769231
3588.0,0,2,0.0
3589.0,80,119,0.6722689075630253
3590.0,5,7,0.7142857142857143
3591.0,150,254,0.5905511811023622
3592.0,0,1,0.0
3593.0,19,28,0.6785714285714286
3594.0,3,7,0.42857142857142855
3595.0,1,4,0.25
3596.0,83,143,0.5804195804195804
3597.0,11,16,0.6875
3598.0,115,224,0.5133928571428571
3599.0,74,141,0.524822695035461
3600.0,37,73,0.5068493150684932
3601.0,10,14,0.7142857142857143
3602.0,6,10,0.6
3603.0,7,12,0.5833333333333334
3604.0,130,181,0.7182320441988951
3605.0,3,9,0.3333333333333333
3606.0,49,66,0.7424242424242424
3607.0,227,394,0.5761421319796954
3608.0,228,414,0.5507246376811594
3609.0,108,204,0.5294117647058824
3610.0,97,169,0.5739644970414202
3611.0,121,183,0.6612021857923497
3612.0,272,533,0.5103189493433395
3613.0,248,423,0.5862884160756501
3614.0,11,17,0.6470588235294118
3615.0,17,25,0.68
3616.0,108,177,0.6101694915254238
3617.0,112,191,0.5863874345549738
3618.0,233,422,0.5521327014218009
3619.0,41,63,0.6507936507936508
3620.0,19,31,0.6129032258064516
3621.0,8,10,0.8
3622.0,16,24,0.6666666666666666
3623.0,17,28,0.6071428571428571
3624.0,4,9,0.4444444444444444
3625.0,8,11,0.7272727272727273
3626.0,8,9,0.8888888888888888
3627.0,11,11,1.0
3628.0,38,64,0.59375
3629.0,20,31,0.6451612903225806
3630.0,18,29,0.6206896551724138
3631.0,55,83,0.6626506024096386
3632.0,97,193,0.5025906735751295
3633.0,109,183,0.5956284153005464
3634.0,191,357,0.5350140056022409
3635.0,220,399,0.5513784461152882
3636.0,207,353,0.5864022662889519
3637.0,14,27,0.5185185185185185
3638.0,165,298,0.5536912751677853
3639.0,101,163,0.6196319018404908
3640.0,2,4,0.5
3641.0,24,47,0.5106382978723404
3642.0,39,71,0.5492957746478874
3643.0,9,17,0.5294117647058824
3644.0,10,19,0.5263157894736842
3645.0,1,5,0.2
3646.0,4,6,0.6666666666666666
3647.0,5,8,0.625
3648.0,4,6,0.6666666666666666
3649.0,10,24,0.4166666666666667
3650.0,6,8,0.75
3651.0,14,18,0.7777777777777778
3652.0,9,14,0.6428571428571429
3653.0,9,15,0.6
3654.0,16,32,0.5
3655.0,6,10,0.6
3656.0,65,119,0.5462184873949579
3657.0,209,406,0.5147783251231527
3658.0,178,306,0.5816993464052288
3659.0,131,301,0.43521594684385384
3660.0,123,251,0.4900398406374502
3661.0,14,26,0.5384615384615384
3662.0,56,108,0.5185185185185185
3663.0,25,45,0.5555555555555556
3664.0,73,132,0.553030303030303
3665.0,6,13,0.46153846153846156
3666.0,19,27,0.7037037037037037
3667.0,5,6,0.8333333333333334
3668.0,66,115,0.5739130434782609
3669.0,118,213,0.5539906103286385
3670.0,127,216,0.5879629629629629
3671.0,36,44,0.8181818181818182
3672.0,176,345,0.5101449275362319
3673.0,5,9,0.5555555555555556
3674.0,150,255,0.5882352941176471
3675.0,11,23,0.4782608695652174
3676.0,109,183,0.5956284153005464
3677.0,140,222,0.6306306306306306
3678.0,51,77,0.6623376623376623
3679.0,172,268,0.6417910447761194
3680.0,3,6,0.5
3681.0,4,5,0.8
3682.0,9,15,0.6
3683.0,143,216,0.6620370370370371
3684.0,49,71,0.6901408450704225
3685.0,4,5,0.8
3686.0,41,74,0.5540540540540541
3687.0,162,286,0.5664335664335665
3688.0,28,58,0.4827586206896552
3689.0,61,129,0.4728682170542636
3690.0,9,15,0.6
3691.0,16,22,0.7272727272727273
3692.0,12,14,0.8571428571428571
3693.0,10,20,0.5
3694.0,10,13,0.7692307692307693
3695.0,5,10,0.5
3696.0,10,16,0.625
3697.0,2,11,0.18181818181818182
3698.0,5,6,0.8333333333333334
3699.0,12,14,0.8571428571428571
3700.0,5,9,0.5555555555555556
3701.0,6,8,0.75
3702.0,90,150,0.6
3703.0,9,11,0.8181818181818182
3704.0,10,11,0.9090909090909091
3705.0,9,10,0.9
3706.0,4,5,0.8
3707.0,136,242,0.5619834710743802
3708.0,6,10,0.6
3709.0,3,11,0.2727272727272727
3710.0,5,11,0.45454545454545453
3711.0,1,11,0.09090909090909091
3712.0,3,15,0.2
3713.0,6,15,0.4
3714.0,7,10,0.7
3715.0,5,11,0.45454545454545453
3716.0,5,9,0.5555555555555556
3717.0,5,11,0.45454545454545453
3718.0,5,6,0.8333333333333334
3719.0,3,7,0.42857142857142855
3720.0,1,5,0.2
3721.0,6,13,0.46153846153846156
3722.0,160,300,0.5333333333333333
3723.0,23,48,0.4791666666666667
3724.0,15,25,0.6
3725.0,60,95,0.631578947368421
3726.0,73,123,0.5934959349593496
3727.0,94,159,0.5911949685534591
3728.0,75,150,0.5
3729.0,80,140,0.5714285714285714
3730.0,60,96,0.625
3731.0,6,8,0.75
3732.0,7,12,0.5833333333333334
3733.0,8,14,0.5714285714285714
3734.0,5,6,0.8333333333333334
3735.0,7,11,0.6363636363636364
3736.0,9,15,0.6
3737.0,5,10,0.5
3738.0,7,10,0.7
3739.0,6,10,0.6
3740.0,8,10,0.8
3741.0,3,5,0.6
3742.0,5,8,0.625
3743.0,3,6,0.5
3744.0,4,5,0.8
3745.0,4,4,1.0
3746.0,17,24,0.7083333333333334
3747.0,4,5,0.8
3748.0,7,9,0.7777777777777778
3749.0,70,128,0.546875
3750.0,7,11,0.6363636363636364
3751.0,7,9,0.7777777777777778
3752.0,180,316,0.569620253164557
3753.0,7,7,1.0
3754.0,8,17,0.47058823529411764
3755.0,6,8,0.75
3756.0,4,6,0.6666666666666666
3757.0,28,43,0.6511627906976745
3758.0,3,3,1.0
3759.0,7,8,0.875
3760.0,28,58,0.4827586206896552
3761.0,87,126,0.6904761904761905
3762.0,96,166,0.5783132530120482
3763.0,44,64,0.6875
3764.0,36,55,0.6545454545454545
3765.0,7,9,0.7777777777777778
3766.0,9,9,1.0
3767.0,60,110,0.5454545454545454
3768.0,77,134,0.5746268656716418
3769.0,94,156,0.6025641025641025
3770.0,115,193,0.5958549222797928
3771.0,10,22,0.45454545454545453
3772.0,3,7,0.42857142857142855
3773.0,22,37,0.5945945945945946
3774.0,116,211,0.5497630331753555
3775.0,36,59,0.6101694915254238
3776.0,43,69,0.6231884057971014
3777.0,12,20,0.6
3778.0,14,29,0.4827586206896552
3779.0,12,20,0.6
3780.0,7,19,0.3684210526315789
3781.0,48,63,0.7619047619047619
3782.0,15,20,0.75
3783.0,8,16,0.5
3784.0,23,29,0.7931034482758621
3785.0,8,9,0.8888888888888888
3786.0,39,75,0.52
3787.0,37,50,0.74
3788.0,37,48,0.7708333333333334
3789.0,130,230,0.5652173913043478
3790.0,29,43,0.6744186046511628
3791.0,36,50,0.72
3792.0,26,35,0.7428571428571429
3793.0,27,43,0.627906976744186
3794.0,149,308,0.4837662337662338
3795.0,173,310,0.5580645161290323
3796.0,11,20,0.55
3797.0,13,20,0.65
3798.0,202,371,0.5444743935309974
3799.0,11,21,0.5238095238095238
3800.0,16,37,0.43243243243243246
3801.0,59,114,0.5175438596491229
3802.0,25,39,0.6410256410256411
3803.0,124,248,0.5
3804.0,80,134,0.5970149253731343
3805.0,338,549,0.6156648451730419
3806.0,166,257,0.6459143968871596
3807.0,15,29,0.5172413793103449
3808.0,183,303,0.6039603960396039
3809.0,2,9,0.2222222222222222
3810.0,12,16,0.75
3811.0,17,27,0.6296296296296297
3812.0,56,106,0.5283018867924528
3813.0,14,24,0.5833333333333334
3814.0,9,22,0.4090909090909091
3815.0,18,25,0.72
3816.0,10,17,0.5882352941176471
3817.0,15,17,0.8823529411764706
3818.0,13,17,0.7647058823529411
3819.0,179,298,0.6006711409395973
3820.0,13,19,0.6842105263157895
3821.0,148,243,0.6090534979423868
3822.0,88,156,0.5641025641025641
3823.0,75,149,0.5033557046979866
3824.0,53,99,0.5353535353535354
3825.0,60,122,0.4918032786885246
3826.0,52,105,0.49523809523809526
3827.0,206,382,0.5392670157068062
3828.0,100,158,0.6329113924050633
3829.0,74,135,0.5481481481481482
3830.0,235,416,0.5649038461538461
3831.0,38,51,0.7450980392156863
3832.0,8,10,0.8
3833.0,24,36,0.6666666666666666
3834.0,21,33,0.6363636363636364
3835.0,6,10,0.6
3836.0,2,5,0.4
3837.0,41,56,0.7321428571428571
3838.0,4,5,0.8
3839.0,22,25,0.88
3840.0,76,150,0.5066666666666667
3841.0,25,38,0.6578947368421053
3842.0,20,26,0.7692307692307693
3843.0,25,55,0.45454545454545453
3844.0,8,11,0.7272727272727273
3845.0,17,27,0.6296296296296297
3846.0,13,28,0.4642857142857143
3847.0,18,31,0.5806451612903226
3848.0,11,16,0.6875
3849.0,16,28,0.5714285714285714
3850.0,5,20,0.25
3851.0,35,53,0.660377358490566
3852.0,27,41,0.6585365853658537
3853.0,34,47,0.723404255319149
3854.0,29,47,0.6170212765957447
3855.0,7,12,0.5833333333333334
3856.0,153,249,0.6144578313253012
3857.0,200,346,0.5780346820809249
3858.0,174,267,0.651685393258427
3859.0,259,508,0.5098425196850394
3860.0,115,207,0.5555555555555556
3861.0,96,165,0.5818181818181818
3862.0,17,24,0.7083333333333334
3863.0,17,27,0.6296296296296297
3864.0,5,7,0.7142857142857143
3865.0,44,86,0.5116279069767442
3866.0,351,571,0.6147110332749562
3867.0,195,298,0.6543624161073825
3868.0,180,324,0.5555555555555556
3869.0,189,287,0.6585365853658537
3870.0,179,314,0.5700636942675159
3871.0,354,540,0.6555555555555556
3872.0,164,272,0.6029411764705882
3873.0,9,17,0.5294117647058824
3874.0,9,18,0.5
3875.0,2,4,0.5
3876.0,21,30,0.7
3877.0,17,28,0.6071428571428571
3878.0,26,36,0.7222222222222222
3879.0,24,31,0.7741935483870968
3880.0,16,20,0.8
3881.0,24,28,0.8571428571428571
3882.0,9,13,0.6923076923076923
3883.0,31,45,0.6888888888888889
3884.0,68,122,0.5573770491803278
3885.0,114,228,0.5
3886.0,264,474,0.5569620253164557
3887.0,42,59,0.711864406779661
3888.0,109,141,0.7730496453900709
3889.0,5,9,0.5555555555555556
3890.0,144,214,0.6728971962616822
3891.0,23,37,0.6216216216216216
3892.0,56,82,0.6829268292682927
3893.0,58,80,0.725
3894.0,94,143,0.6573426573426573
3895.0,64,95,0.6736842105263158
3896.0,19,32,0.59375
3897.0,92,139,0.6618705035971223
3898.0,45,67,0.6716417910447762
3899.0,123,212,0.5801886792452831
3900.0,65,116,0.5603448275862069
3901.0,91,174,0.5229885057471264
3902.0,62,116,0.5344827586206896
3903.0,138,214,0.6448598130841121
3904.0,85,136,0.625
3905.0,34,48,0.7083333333333334
3906.0,161,234,0.688034188034188
3907.0,8,13,0.6153846153846154
3908.0,140,250,0.56
3909.0,102,167,0.6107784431137725
3910.0,5,11,0.45454545454545453
3911.0,30,56,0.5357142857142857
3912.0,108,191,0.5654450261780105
3913.0,35,56,0.625
3914.0,90,158,0.569620253164557
3915.0,142,257,0.5525291828793775
3916.0,39,62,0.6290322580645161
3917.0,27,47,0.574468085106383
3918.0,40,59,0.6779661016949152
3919.0,62,90,0.6888888888888889
3920.0,46,65,0.7076923076923077
3921.0,75,119,0.6302521008403361
3922.0,3,5,0.6
3923.0,68,115,0.591304347826087
3924.0,87,176,0.4943181818181818
3925.0,35,53,0.660377358490566
3926.0,9,28,0.32142857142857145
3927.0,49,91,0.5384615384615384
3928.0,155,276,0.5615942028985508
3929.0,199,381,0.5223097112860893
3930.0,28,39,0.717948717948718
3931.0,40,67,0.5970149253731343
3932.0,19,33,0.5757575757575758
3933.0,68,107,0.6355140186915887
3934.0,20,27,0.7407407407407407
3935.0,49,78,0.6282051282051282
3936.0,50,77,0.6493506493506493
3937.0,38,45,0.8444444444444444
3938.0,25,50,0.5
3939.0,36,49,0.7346938775510204
3940.0,158,285,0.5543859649122806
3941.0,170,363,0.46831955922865015
3942.0,13,18,0.7222222222222222
3943.0,169,340,0.4970588235294118
3944.0,23,30,0.7666666666666667
3945.0,161,285,0.5649122807017544
3946.0,234,432,0.5416666666666666
3947.0,159,275,0.5781818181818181
3948.0,43,64,0.671875
3949.0,26,44,0.5909090909090909
3950.0,63,101,0.6237623762376238
3951.0,35,54,0.6481481481481481
3952.0,35,65,0.5384615384615384
3953.0,30,41,0.7317073170731707
3954.0,48,72,0.6666666666666666
3955.0,11,23,0.4782608695652174
3956.0,44,77,0.5714285714285714
3957.0,45,72,0.625
3958.0,40,71,0.5633802816901409
3959.0,26,44,0.5909090909090909
3960.0,25,45,0.5555555555555556
3961.0,47,90,0.5222222222222223
3962.0,125,213,0.5868544600938967
3963.0,62,102,0.6078431372549019
3964.0,5,7,0.7142857142857143
3965.0,126,247,0.5101214574898786
3966.0,37,66,0.5606060606060606
3967.0,24,36,0.6666666666666666
3968.0,103,191,0.5392670157068062
3969.0,31,56,0.5535714285714286
3970.0,8,12,0.6666666666666666
3971.0,8,18,0.4444444444444444
3972.0,6,16,0.375
3973.0,230,396,0.5808080808080808
3974.0,101,137,0.7372262773722628
3975.0,86,153,0.5620915032679739
3976.0,176,337,0.5222551928783383
3977.0,28,46,0.6086956521739131
3978.0,34,65,0.5230769230769231
3979.0,93,191,0.4869109947643979
3980.0,95,158,0.6012658227848101
3981.0,153,283,0.5406360424028268
3982.0,65,125,0.52
3983.0,61,101,0.6039603960396039
3984.0,20,32,0.625
3985.0,319,556,0.5737410071942446
3986.0,26,51,0.5098039215686274
3987.0,35,68,0.5147058823529411
3988.0,44,101,0.43564356435643564
3989.0,30,50,0.6
3990.0,245,494,0.4959514170040486
3991.0,84,172,0.4883720930232558
3992.0,27,45,0.6
3993.0,91,164,0.5548780487804879
3994.0,90,180,0.5
3995.0,76,138,0.5507246376811594
3996.0,55,99,0.5555555555555556
3997.0,145,240,0.6041666666666666
3998.0,125,243,0.51440329218107
3999.0,58,115,0.5043478260869565
4000.0,135,243,0.5555555555555556
4001.0,2,2,1.0
4002.0,1,1,1.0
4003.0,160,259,0.6177606177606177
4004.0,42,62,0.6774193548387096
4005.0,50,72,0.6944444444444444
4006.0,79,115,0.6869565217391305
4007.0,197,396,0.49747474747474746
4008.0,73,115,0.6347826086956522
4009.0,116,215,0.5395348837209303
4010.0,59,123,0.4796747967479675
4011.0,54,101,0.5346534653465347
4012.0,11,19,0.5789473684210527
4013.0,22,31,0.7096774193548387
4014.0,108,166,0.6506024096385542
4015.0,65,138,0.47101449275362317
4016.0,7,11,0.6363636363636364
4017.0,39,73,0.5342465753424658
4018.0,8,9,0.8888888888888888
4019.0,28,56,0.5
4020.0,20,29,0.6896551724137931
4021.0,1,4,0.25
4022.0,6,8,0.75
4023.0,47,93,0.5053763440860215
4024.0,209,369,0.5663956639566395
4025.0,26,39,0.6666666666666666
4026.0,29,51,0.5686274509803921
4027.0,23,40,0.575
4028.0,71,108,0.6574074074074074
4029.0,105,149,0.7046979865771812
4030.0,36,57,0.631578947368421
4031.0,61,93,0.6559139784946236
4032.0,72,115,0.6260869565217392
4033.0,83,124,0.6693548387096774
4034.0,3,7,0.42857142857142855
4035.0,5,7,0.7142857142857143
4036.0,18,30,0.6
4037.0,19,29,0.6551724137931034
4038.0,6,7,0.8571428571428571
4039.0,4,5,0.8
4040.0,38,56,0.6785714285714286
4041.0,4,5,0.8
4042.0,23,34,0.6764705882352942
4043.0,171,317,0.5394321766561514
4044.0,9,10,0.9
4045.0,114,238,0.4789915966386555
4046.0,52,119,0.4369747899159664
4047.0,24,35,0.6857142857142857
4048.0,7,11,0.6363636363636364
4049.0,17,27,0.6296296296296297
4050.0,164,242,0.6776859504132231
4051.0,108,187,0.5775401069518716
4052.0,86,152,0.5657894736842105
4053.0,3,4,0.75
4054.0,71,122,0.5819672131147541
4055.0,46,81,0.5679012345679012
4056.0,3,5,0.6
4057.0,2,4,0.5
4058.0,2,5,0.4
4059.0,7,11,0.6363636363636364
4060.0,48,72,0.6666666666666666
4061.0,252,380,0.6631578947368421
4062.0,18,30,0.6
4063.0,2,4,0.5
4064.0,86,167,0.5149700598802395
4065.0,6,16,0.375
4066.0,1,1,1.0
4067.0,216,407,0.5307125307125307
4068.0,11,17,0.6470588235294118
4069.0,5,9,0.5555555555555556
4070.0,2,2,1.0
4071.0,256,416,0.6153846153846154
4072.0,8,15,0.5333333333333333
4073.0,23,43,0.5348837209302325
4074.0,123,228,0.5394736842105263
4075.0,36,53,0.6792452830188679
4076.0,48,85,0.5647058823529412
4077.0,4,4,1.0
4078.0,1,3,0.3333333333333333
4079.0,147,258,0.5697674418604651
4080.0,18,24,0.75
4081.0,56,91,0.6153846153846154
4082.0,81,149,0.5436241610738255
4083.0,1,1,1.0
4084.0,62,92,0.6739130434782609
4085.0,13,25,0.52
4086.0,56,118,0.4745762711864407
4087.0,186,366,0.5081967213114754
4088.0,8,10,0.8
4089.0,23,59,0.3898305084745763
4090.0,13,39,0.3333333333333333
4091.0,104,153,0.6797385620915033
4092.0,37,65,0.5692307692307692
4093.0,30,64,0.46875
